Parameters:
mu_f;9.03
sigma_f;0.55
mu_r;4.16
sigma_r;0.7
Initial N;10000
Delta t;0.1
T (seconds);25200
Number of experiments;100

Time;FailureMean;FailureMean+Sqrt(Var);
;85,68;94,91;
;86,02;95,38;
;85,86;94,89;
;85,81;94,57;
;85,48;93,88;
;86,03;94,79;
;85,96;95,08;
;85,68;94,38;
;86,07;94,53;
;85,87;94,86;
;86,01;94,99;
;85,53;94,67;
;85,42;95,05;
;84,95;94,53;
;85,19;94,76;
;84,52;93,83;
;84,69;93,93;
;84,70;94,32;
;85,07;94,52;
;85,03;94,35;
;84,76;94,02;
;84,78;93,89;
;84,57;94,19;
;84,94;94,10;
;85,71;95,29;
;85,73;95,44;
;85,84;95,53;
;86,26;96,06;
;86,25;96,28;
;86,10;95,39;
;85,80;94,52;
;86,11;94,96;
;85,66;94,45;
;86,10;94,73;
;86,49;95,82;
;85,95;96,38;
;86,05;96,10;
;86,43;95,52;
;86,23;94,85;
;86,26;94,80;
;86,08;94,72;
;85,95;94,45;
2,50;85,28;93,91;
;84,83;93,33;
;85,05;93,49;
;86,21;94,88;
;86,44;95,28;
;86,49;95,39;
;86,00;95,21;
;86,19;95,78;
;85,54;95,71;
;85,16;95,11;
;84,81;94,04;
;84,38;93,28;
;84,20;92,97;
;84,98;94,34;
;85,34;94,58;
;84,78;93,94;
;85,30;94,19;
;86,02;95,20;
;86,14;95,65;
;86,24;95,24;
;85,64;94,25;
;85,71;94,88;
;86,11;95,10;
;85,40;94,43;
;85,70;94,77;
;85,72;93,55;
;85,69;93,82;
;85,90;93,63;
;85,56;93,35;
;86,09;94,43;
;85,03;94,04;
;85,01;93,60;
;85,09;93,87;
;85,51;94,68;
;85,67;94,89;
;85,31;93,90;
;84,58;93,36;
;85,01;93,99;
;85,31;93,51;
;83,76;92,12;
;84,20;92,60;
;83,94;92,39;
;83,46;91,91;
;83,63;91,83;
;84,57;92,71;
;85,45;93,65;
;85,15;94,68;
;84,82;94,21;
;85,11;95,26;
;85,38;95,36;
;85,68;94,48;
;85,70;94,57;
;85,29;94,82;
;85,09;94,70;
;85,32;95,61;
;84,78;94,75;
;84,31;94,24;
;84,29;94,16;
;84,61;94,56;
;84,89;95,05;
;85,06;94,93;
;85,56;95,23;
;84,87;94,53;
;85,38;94,35;
;85,10;94,32;
;85,23;94,67;
;84,93;93,94;
;85,02;94,98;
;84,57;94,04;
;83,76;92,45;
;83,97;91,46;
;83,70;91,60;
;83,13;90,80;
;84,39;92,68;
;83,65;91,98;
;83,25;92,03;
;83,60;92,37;
;84,16;94,02;
;84,89;95,18;
;84,35;93,99;
;84,20;94,17;
;84,17;94,02;
;83,83;93,20;
;84,11;92,87;
;83,80;92,64;
;84,30;92,58;
;84,42;92,30;
;85,02;92,89;
;84,45;93,07;
;84,87;93,61;
;84,83;93,38;
;84,61;93,91;
;84,42;93,92;
;84,69;94,11;
;84,72;93,54;
;84,33;93,78;
;84,98;94,62;
;84,76;93,93;
;84,80;93,35;
;84,59;92,95;
;84,40;93,40;
;84,38;93,32;
;84,71;93,52;
;84,38;93,00;
;84,07;92,94;
;84,50;93,25;
;84,27;92,57;
;83,46;91,32;
;83,69;91,65;
;82,89;91,34;
;83,05;91,31;
;83,15;91,27;
;82,52;91,13;
;82,54;91,84;
;82,67;91,51;
;82,67;91,67;
;82,91;92,34;
;83,10;92,16;
;83,08;92,30;
;82,90;92,45;
;82,37;91,92;
;82,67;92,15;
;83,20;92,84;
;83,36;93,13;
;84,39;94,67;
;84,57;94,44;
;84,92;94,30;
;84,74;93,64;
;85,47;94,42;
;85,47;94,33;
;85,27;94,10;
;85,50;94,35;
;86,05;95,98;
;85,42;94,96;
;85,38;95,29;
;85,03;94,27;
;85,07;93,97;
;84,52;93,51;
;85,09;94,37;
;85,29;94,38;
;84,68;93,97;
;84,89;94,66;
;84,41;93,65;
;84,63;93,57;
;85,18;94,20;
;85,33;94,01;
;85,39;94,03;
;85,20;94,18;
;84,74;93,70;
;84,23;94,10;
;84,35;95,13;
;84,37;94,38;
;83,99;94,17;
;84,25;94,03;
;84,37;94,97;
;84,33;94,35;
;84,03;93,91;
;83,70;93,27;
;83,03;92,30;
;83,69;93,11;
;83,80;93,32;
;84,58;93,71;
;84,72;93,48;
;84,49;93,70;
;84,15;93,50;
;83,89;93,27;
;84,63;94,28;
;84,98;94,42;
;85,24;94,83;
;85,01;94,74;
;84,52;94,41;
;84,43;94,28;
;84,52;94,33;
;84,46;94,05;
;84,10;93,41;
;85,07;93,54;
;85,17;93,67;
;85,52;94,16;
;85,78;94,61;
;85,49;94,73;
3,00;85,35;94,58;
;85,06;94,58;
;85,17;94,25;
;84,76;93,28;
;84,37;92,73;
