Parameters:
Lambda_f;1
Beta_f;5
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;100
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;4424,77;4446,15;
;4426,02;4447,39;
;4427,07;4448,51;
;4428,35;4449,60;
;4429,62;4450,93;
;4430,97;4452,38;
;4431,95;4453,33;
;4433,19;4454,45;
;4434,45;4455,51;
;4435,52;4456,46;
;4436,97;4457,78;
;4438,07;4458,77;
;4439,40;4459,96;
;4440,47;4460,86;
;4441,77;4462,11;
;4442,79;4463,26;
;4443,93;4464,53;
;4445,14;4465,78;
;4446,35;4467,04;
;4447,64;4468,35;
;4449,00;4469,81;
;4450,12;4470,85;
;4451,29;4471,93;
;4452,45;4473,12;
;4453,41;4474,25;
;4454,59;4475,71;
;4455,77;4476,98;
;4456,96;4478,12;
;4458,29;4479,54;
;4459,47;4480,75;
;4460,43;4481,71;
;4461,74;4482,98;
24,00;4462,91;4483,96;
;4463,91;4484,94;
;4465,19;4486,27;
;4466,40;4487,44;
;4467,54;4488,59;
;4468,64;4489,56;
;4469,71;4490,63;
;4470,82;4491,64;
;4471,84;4492,62;
;4472,71;4493,45;
;4473,71;4494,37;
;4474,95;4495,63;
;4475,92;4496,51;
;4477,06;4497,62;
;4478,12;4498,70;
;4479,21;4499,90;
;4480,41;4500,94;
;4481,57;4502,04;
24,50;4482,59;4503,18;
;4483,67;4504,26;
;4484,81;4505,35;
;4486,03;4506,58;
;4487,13;4507,90;
;4488,09;4508,80;
;4489,22;4509,86;
;4490,26;4510,93;
;4491,22;4512,03;
;4492,33;4513,10;
;4493,43;4514,08;
;4494,44;4515,01;
;4495,81;4516,24;
;4497,17;4517,59;
;4498,31;4518,66;
;4499,56;4519,98;
;4500,67;4521,10;
;4502,01;4522,47;
25,00;4502,92;4523,43;
;4504,06;4524,62;
;4505,10;4525,62;
;4506,23;4526,80;
;4507,40;4527,95;
;4508,50;4529,03;
;4509,60;4529,98;
;4510,82;4531,06;
;4511,86;4532,11;
;4512,96;4533,27;
;4514,20;4534,56;
;4515,15;4535,63;
;4516,42;4537,00;
;4517,68;4538,10;
;4518,76;4539,31;
;4519,79;4540,47;
;4520,88;4541,41;
;4521,92;4542,33;
25,50;4522,93;4543,28;
;4524,21;4544,67;
;4525,39;4545,89;
;4526,46;4547,03;
;4527,65;4548,06;
;4528,71;4549,08;
;4529,64;4550,04;
;4530,61;4551,08;
;4531,86;4552,29;
;4532,98;4553,50;
;4534,02;4554,42;
;4535,13;4555,44;
;4536,36;4556,64;
;4537,32;4557,54;
;4538,34;4558,59;
;4539,36;4559,49;
;4540,45;4560,43;
;4541,56;4561,55;
26,00;4542,26;4562,36;
;4543,25;4563,29;
;4544,22;4564,32;
;4545,36;4565,66;
;4546,45;4566,91;
;4547,45;4567,89;
;4548,46;4568,80;
;4549,69;4570,13;
;4550,72;4571,10;
;4551,78;4572,15;
;4552,82;4573,26;
;4553,61;4574,18;
;4554,71;4575,29;
;4555,61;4576,15;
;4556,64;4577,36;
;4557,83;4578,55;
;4558,96;4579,72;
;4560,13;4580,91;
26,50;4561,26;4581,83;
;4562,28;4582,82;
;4563,43;4583,79;
;4564,35;4584,56;
;4565,33;4585,34;
;4566,27;4586,37;
;4567,16;4587,18;
;4568,10;4588,12;
;4569,15;4589,10;
;4570,21;4590,12;
;4571,16;4591,05;
;4572,27;4592,09;
;4573,24;4593,10;
;4574,30;4594,08;
;4575,21;4594,91;
;4576,37;4595,97;
;4577,25;4596,95;
;4578,44;4598,10;
27,00;4579,57;4599,20;
;4580,60;4600,30;
;4581,52;4601,27;
;4582,45;4602,12;
;4583,40;4603,20;
;4584,51;4604,31;
;4585,55;4605,28;
;4586,56;4606,41;
;4587,53;4607,57;
;4588,59;4608,66;
;4589,52;4609,64;
;4590,44;4610,66;
;4591,64;4611,93;
;4592,51;4612,80;
;4593,33;4613,67;
;4594,20;4614,58;
;4595,23;4615,62;
;4596,23;4616,71;
27,50;4597,23;4617,66;
;4598,32;4618,66;
;4599,47;4619,89;
;4600,44;4620,91;
;4601,46;4621,98;
;4602,32;4622,72;
;4603,41;4623,83;
;4604,51;4624,87;
;4605,52;4625,94;
;4606,61;4627,13;
;4607,63;4628,23;
;4608,70;4629,28;
;4609,73;4630,43;
;4610,64;4631,35;
;4611,52;4632,18;
;4612,71;4633,52;
;4613,79;4634,75;
;4614,85;4635,84;
28,00;4615,87;4636,96;
;4617,02;4638,10;
;4618,21;4639,22;
;4619,08;4640,03;
;4620,09;4640,97;
;4621,17;4642,05;
;4622,44;4643,37;
;4623,40;4644,21;
;4624,31;4644,94;
;4625,22;4645,83;
;4626,19;4646,78;
;4627,28;4648,03;
;4628,30;4648,82;
;4629,37;4650,04;
;4630,49;4651,28;
;4631,47;4652,39;
;4632,44;4653,38;
;4633,48;4654,36;
28,50;4634,79;4655,64;
;4635,73;4656,54;
;4636,69;4657,38;
;4637,41;4657,92;
;4638,14;4658,63;
;4639,16;4659,70;
;4640,16;4660,39;
;4641,04;4661,24;
;4641,97;4662,25;
;4642,95;4663,10;
;4644,12;4664,15;
;4645,07;4665,20;
;4646,10;4666,32;
;4647,06;4667,41;
;4648,03;4668,45;
;4648,79;4669,32;
;4649,75;4670,37;
;4650,68;4671,19;
29,00;4651,76;4672,33;
;4652,61;4673,29;
;4653,41;4674,03;
;4654,22;4674,88;
;4655,08;4675,71;
;4656,08;4676,64;
;4656,97;4677,52;
;4657,90;4678,44;
;4658,66;4678,96;
;4659,55;4679,92;
;4660,54;4680,97;
;4661,52;4681,90;
;4662,48;4682,98;
;4663,36;4683,76;
;4664,16;4684,54;
;4665,18;4685,51;
;4666,10;4686,38;
;4667,20;4687,47;
29,50;4668,32;4688,60;
;4669,24;4689,68;
;4670,20;4690,62;
;4671,15;4691,59;
;4671,82;4692,28;
;4672,71;4693,29;
;4673,69;4694,45;
;4674,73;4695,48;
;4675,69;4696,44;
;4676,48;4697,15;
;4677,52;4698,08;
;4678,37;4699,15;
;4679,23;4700,08;
;4680,03;4700,78;
;4680,92;4701,68;
;4681,93;4702,65;
;4683,06;4703,67;
;4683,97;4704,71;
30,00;4684,90;4705,74;
;4685,87;4706,88;
;4686,88;4707,84;
;4687,92;4708,76;
;4688,74;4709,64;
;4689,42;4710,48;
;4690,41;4711,48;
;4691,42;4712,54;
;4692,31;4713,70;
;4693,33;4714,79;
;4694,23;4715,75;
;4695,24;4716,71;
;4696,19;4717,59;
;4697,14;4718,36;
;4698,17;4719,53;
;4699,09;4720,53;
;4700,19;4721,56;
;4701,09;4722,46;
30,50;4701,93;4723,38;
;4702,59;4724,01;
;4703,50;4724,93;
;4704,50;4725,72;
;4705,34;4726,56;
;4706,32;4727,65;
;4707,33;4728,58;
;4708,20;4729,45;
;4709,11;4730,37;
;4710,14;4731,38;
;4711,01;4732,23;
;4712,00;4733,30;
;4712,94;4734,30;
;4713,94;4735,44;
;4714,90;4736,42;
;4715,75;4737,16;
;4716,58;4738,06;
;4717,47;4738,98;
31,00;4718,25;4739,74;
;4719,29;4740,64;
